Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
0,0,8108.542586565018,22858.625804424286,129249,30967.168390989304,517000,425,129000,22.959826008444377,5.739956502111094,8.0,7.984526112185686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003473082541837357,0.002718451262669585,0.0026812811847776175,0.00047247044858522713,0.017236538231372833,0.08450294037726433,0.03677825797237828,0.07920476847732402,0.025464798380574534,0.22295310735135931,0.050388724,0.06862706,0.03076598,2.4437904e-06,0.7962326
0,0,8124.3960473537445,22902.202443361282,129499,31026.598490715027,518000,426,129250,22.948075491682825,5.737018872920706,8.0,7.984555984555985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003641115458216518,0.0028344742197136245,0.002766692778095603,0.000683402584400028,0.018619725480675697,0.08636002633307199,0.03742686720274394,0.07628442376580175,0.03027329695392031,0.23870130509543408,0.050428282,0.06944958,0.029498037,2.6166439e-05,0.8862574
0,0,8140.226083040237,22945.7507212162,129749,31085.97680425644,519000,426,129500,22.96302056608273,5.740755141520682,8.0,7.984585741811175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003463200339116156,0.0026430760705609922,0.0027923627058044076,0.0005497123347595334,0.02261103130877018,0.08279490751607967,0.037034082082564215,0.07506131783281855,0.027015657468834383,0.2777462110493358,0.048394773,0.06799191,0.028485537,3.0100346e-05,0.8843435
0,0,8156.060955524445,22989.32414150238,129999,31145.385097026825,520000,427,129750,22.949770604011967,5.737442651002992,8.0,7.984615384615385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003966927146539092,0.0030997603953257613,0.0030326241394504905,0.0006810555933043361,0.022817037999629974,0.08654619077389859,0.04141726222929033,0.07557366976823301,0.03474692465965646,0.27774005950167546,0.051514607,0.07212152,0.029519916,8.195639e-05,0.880502
0,0,8171.876646518707,23032.891946554184,130249,31204.76859307289,521000,428,130000,22.9527284840484,5.7381821210121,8.0,7.984644913627639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003905692291678861,0.003029078702891429,0.0029696907149627805,0.000684789614751935,0.02186989225447178,0.0892554515669957,0.039632623496182184,0.07891874233171761,0.03390213944821433,0.23003226737788554,0.04969415,0.06516003,0.030506626,2.3066998e-05,0.6550502
0,0,8187.697422981262,23076.35729789734,130499,31264.0547208786,522000,429,130250,23.006831167775292,5.751707791943823,8.0,7.984674329501916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003989486180245876,0.0032613078660560326,0.0029331836849451065,0.0005124144372530282,0.025906456634402275,0.09185282909162348,0.046431036232843725,0.07701480145356943,0.02611223004488433,0.27088395811364285,0.054308098,0.0767098,0.029826462,8.904934e-05,0.78814477
0,0,8203.517506837845,23119.913601875305,130749,31323.43110871315,523000,429,130500,22.95878916874735,5.739697292186838,8.0,7.984703632887189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004065313484054059,0.003196077537777838,0.0031282142736017704,0.0004938899073749781,0.02391478419303894,0.09761142669583947,0.05444352992673583,0.08436585279928116,0.028421954335647502,0.5837891799483165,0.05357275,0.07039756,0.03154251,5.811453e-05,0.761227
0,0,8219.345353603363,23163.733308315277,130999,31383.07866191864,524000,430,130750,22.820782730936084,5.705195682734021,8.0,7.984732824427481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003930679970420897,0.0033179946452466507,0.002912352094426751,0.0004787946818396449,0.020450294017791748,0.0951691489791321,0.054253656958531495,0.0789534608312911,0.027763413000825063,0.34191618845741373,0.05417955,0.08451002,0.030211195,3.4689903e-05,1.0
0,0,8235.148514270782,23207.318065404892,131249,31442.466579675674,525000,430,131000,22.94380115378168,5.73595028844542,8.0,7.984761904761905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003719082379480824,0.002476057527813826,0.0029726544162258506,0.0006032671662978828,0.014531689696013927,0.0904131136818042,0.042158739899717565,0.0800800633277891,0.03205210700785151,0.23843265656295767,0.049903937,0.07304437,0.030529588,6.315112e-05,0.77228534
0,0,8250.973610639572,23250.838975429535,131499,31501.812586069107,526000,431,131250,22.977460706445882,5.7443651766114705,8.0,7.984790874524715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004280647857347503,0.003141032328462747,0.0031428482616320252,0.0008004755363799632,0.01854388602077961,0.09858522587095365,0.048285737588937165,0.08469650100682939,0.028637662342773807,0.3938733603186037,0.056368288,0.07647605,0.03288722,1.8060207e-05,0.65626204
853,1,8266.790827989578,23294.269405841827,131749,31561.060233831406,527000,431,131500,23.0253301776388,5.7563325444097,8.0,7.984819734345351,853.0,0.0,853.0,853,853,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-0.8019796333672369,0.0,-0.8019796333672369,-0.8019796333672369,-0.8019796333672369,-21.0,0.0,-21.0,-21.0,-21.0,0.0043016034527681764,0.003703907337658966,0.0030589232919737697,0.0005355869652703404,0.03038865141570568,0.09647844840618662,0.04833268011502317,0.08474901916192512,0.026263163967912156,0.3447597227208216,0.05290152,0.073745444,0.030712754,7.56979e-05,0.8119745
0,0,8282.601799488068,23337.690716028214,131999,31620.29251551628,528000,432,131750,23.030166425368026,5.757541606342007,8.0,7.984848484848484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003591876422520727,0.0024098170471040857,0.0029754749266430736,0.0005444902344606817,0.014866446144878864,0.08712562608226994,0.038663297581793064,0.07862786795417392,0.027093009171794892,0.2339191703222415,0.05098642,0.0658566,0.02925685,2.9802322e-05,0.54549575
0,0,8298.421955108643,23381.191099882126,132249,31679.61305499077,529000,432,132000,22.98830289310336,5.74707572327584,8.0,7.984877126654064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003953075554920361,0.0029906057935909108,0.0029328735545277596,0.0007799958111718297,0.01822926104068756,0.09811303032971964,0.04928009955721222,0.0844208846719022,0.033642681972879694,0.2981726632222075,0.05185687,0.066306725,0.032290637,6.741285e-05,0.67248964
0,0,8314.251527071,23424.699193000793,132499,31738.950720071793,530000,433,132250,22.984229560981138,5.7460573902452845,8.0,7.9849056603773585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036946195715572686,0.0027998777375219932,0.002881638123653829,0.0004367667715996504,0.02269779145717621,0.09319431611460142,0.051842552273904274,0.08376178038819962,0.024828796375383985,0.5166699679184363,0.053909563,0.07251209,0.032773413,5.185604e-06,0.5900623
0,0,8330.077334403992,23468.298313379288,132749,31798.37564778328,531000,433,132500,22.936242550738726,5.734060637684681,8.0,7.984934086629002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00398765695351176,0.003144367507524018,0.0031619135988876224,0.0008765566744841635,0.02109132520854473,0.09777963724877671,0.04562655775634201,0.08769703938861179,0.03956037785642461,0.2624136295686479,0.051886916,0.07383652,0.029708296,0.00010383129,0.8428969
0,0,8345.906606912613,23511.850563526154,132999,31857.757170438766,532000,434,132750,22.960926166336392,5.740231541584098,8.0,7.984962406015038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00410381316090934,0.0028520803561040468,0.003241785801947117,0.0006753701018169522,0.017640935257077217,0.1011652493977525,0.052239723254755545,0.08858421895937615,0.034124961177598764,0.45405825153491125,0.053602304,0.070052706,0.030052304,5.939603e-05,0.68303573
2922,3,8361.804656982422,23555.486844539642,133249,31917.291501522064,533000,434,133000,22.91671005810238,5.729177514525595,8.0,7.98499061913696,974.0,2.943920288775949,975.0,970,977,-20.0,0.0,-20.0,-20.0,-20.0,22.0,0.0,22.0,22,22,-0.31063654587291983,0.009253105991830025,-0.307394992637143,-0.3232368126979526,-0.30127783228366384,-20.0,0.0,-20.0,-20.0,-20.0,0.003906997968675568,0.003530527032078854,0.0027973144315183163,0.0006924497429281473,0.031030479818582535,0.09368413083909526,0.05089720755528643,0.07983764016769049,0.02902715381717106,0.4618353772524405,0.051075768,0.06800747,0.030174837,5.185604e-06,0.7078005
0,0,8377.645153045654,23599.29971241951,133499,31976.944865465164,534000,435,133250,22.824344727716625,5.706086181929156,8.0,7.98501872659176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004156500157900154,0.0031932459140801245,0.003208765177987516,0.000657981145195663,0.017743520438671112,0.09761126785887111,0.04654022133468855,0.08589468230187361,0.02891540408827859,0.33903940346007255,0.05732562,0.08152815,0.031170785,2.9981136e-05,0.89376354
0,0,8393.462491512299,23642.73667049408,133749,32036.199162006378,535000,435,133500,23.021869954228055,5.755467488557014,8.0,7.985046728971962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003763326718704775,0.0030315774489459452,0.003141319495625794,0.0007671949570067227,0.031811341643333435,0.09496183267355113,0.04395809365898308,0.0870070082704202,0.03325497831411049,0.28632911977563263,0.05589452,0.07225313,0.033610553,0.00012111664,0.6684261
0,0,8409.28747844696,23686.037739753723,133999,32095.325218200684,536000,436,133750,23.094117930524096,5.773529482631024,8.0,7.985074626865671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041086825837846844,0.0031836379293144687,0.0032071458408609033,0.0004959816578775644,0.023324577137827873,0.10226150539317247,0.05184100485778416,0.08965246938779384,0.02623649657123237,0.35216934108400805,0.05642601,0.07784089,0.033277124,2.6226044e-05,1.0
0,0,8425.132230997086,23729.260320663452,134249,32154.392551660538,537000,436,134000,23.13605478785533,5.784013696963832,8.0,7.98510242085661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004562955714762211,0.003801025217214733,0.003186476184055209,0.00041832425631582737,0.027185898274183273,0.11090107451452988,0.06351662155726259,0.09319114687079597,0.024391525972297916,0.48097312831479977,0.058471452,0.08199496,0.034747228,0.00015127659,1.0
0,0,8440.962512731552,23772.560403585434,134499,32213.522916316986,538000,437,134250,23.09464399414205,5.7736609985355125,8.0,7.985130111524164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004290567700751126,0.0033819932376648026,0.0032402233919128776,0.0005075936205685139,0.025355270132422447,0.10431511303786817,0.05282606176066374,0.09093685476932445,0.02758343862259682,0.45514685051529374,0.05864712,0.08218287,0.032204613,7.522106e-05,0.78028417
0,0,8456.785877466202,23815.861831188202,134749,32272.647708654404,539000,437,134500,23.093926813999023,5.773481703499756,8.0,7.9851576994434135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0044805864747613664,0.003785806691575439,0.003045180346816778,0.0006425129831768572,0.020597971975803375,0.10662737324940927,0.060379406716534974,0.08941256084798019,0.03261293181749327,0.4707243500999839,0.05556796,0.085550696,0.031110108,3.260374e-05,1.0
0,0,8472.604994297028,23859.250019073486,134999,32331.855013370514,540000,438,134750,23.04774752621464,5.76193688155366,8.0,7.985185185185185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037498386742081495,0.002831383659880543,0.0028351492946967483,0.0006954754935577512,0.016391972079873085,0.09833327899682184,0.04817784691183837,0.08569333887085281,0.03712132801613018,0.40390975062280593,0.05152441,0.06150797,0.032489017,2.7894974e-05,0.560722
0,0,8488.427881717682,23902.559690713882,135249,32390.987572431564,541000,438,135000,23.089530862830937,5.772382715707734,8.0,7.985212569316081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041671442161314185,0.0034049272981369907,0.0032621213467791677,0.0008304171497002244,0.03207237645983696,0.10050967325180335,0.043571836544197974,0.08975164950840395,0.03879662360115992,0.2881833664066519,0.056672983,0.07674683,0.03380227,9.250641e-05,0.9444189
0,0,8504.2742562294,23945.879545211792,135499,32450.153801441193,542000,439,135250,23.084103388395643,5.771025847098911,8.0,7.985239852398524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003796440234174952,0.002551994668666854,0.0030166488140821457,0.0007817177684046328,0.020282365381717682,0.10024965760748122,0.050546446726970264,0.08923284511126969,0.036588615354551136,0.47538653757101235,0.05070493,0.059064295,0.03225696,2.0444393e-05,0.56600606
0,0,8520.11323261261,23989.19865822792,135749,32509.31189084053,543000,440,135500,23.084498512877694,5.7711246282194235,8.0,7.985267034990792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040960775429848585,0.0030890819487934956,0.0032780589535832405,0.0005332008586265147,0.022053886204957962,0.10420467639572172,0.05484815825025862,0.08922706562048542,0.025134665007084542,0.38525786669066764,0.052948833,0.07621662,0.030821517,4.5597553e-05,0.8026345
0,0,8535.942336797714,24032.58387541771,135999,32568.526212215424,544000,440,135750,23.04932566375076,5.76233141593769,8.0,7.985294117647059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003652405294124037,0.003640708147145695,0.002753644250333309,0.0005300670163705945,0.04211590066552162,0.09320878359400453,0.050340837555087656,0.07902712275398346,0.027826956511480015,0.46007726700053303,0.05190802,0.07303961,0.030888483,6.520748e-05,1.0
0,0,8551.779918432236,24075.94972872734,136249,32627.729647159576,545000,441,136000,23.059617733335475,5.764904433333869,8.0,7.985321100917432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004108851674711332,0.0030779595401925594,0.0031450465321540833,0.0008334621088579297,0.020014790818095207,0.10636014114632829,0.061156935226822355,0.09006155661219822,0.03781267905548208,0.46642689110578445,0.052240632,0.0651111,0.032935947,1.9848347e-05,0.97162926
0,0,8567.632205963135,24119.20667719841,136499,32686.838883161545,546000,441,136250,23.117673237371555,5.779418309342889,8.0,7.985347985347985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004144968629581853,0.0032396196115844177,0.0033425306901335716,0.0007044347585178912,0.029047107324004173,0.09961276429196417,0.0480477210324333,0.08855387359471134,0.03179111194030998,0.32913384377510513,0.05152678,0.067119926,0.03226307,2.2351742e-05,0.7044729
0,0,8583.479628324509,24162.539714813232,136749,32746.01934313774,547000,442,136500,23.077080561228474,5.7692701403071185,8.0,7.985374771480805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004391835018061101,0.0036109842115153155,0.003440444474108517,0.0006179295014590025,0.030848868191242218,0.10465341021042918,0.059322773839540224,0.08831382802722948,0.03483250913183262,0.46079155433024965,0.053190432,0.07567342,0.032436907,2.0742416e-05,0.9998077
0,0,8599.322440385818,24205.997459173203,136999,32805.31989955902,548000,442,136750,23.010858357414484,5.752714589353621,8.0,7.985401459854015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003916721297660843,0.0027163434440006613,0.002946901833638549,0.0008904540445655584,0.014049317687749863,0.09896366912213529,0.045171065721124434,0.08562417851165542,0.03925224922723379,0.3071842233154269,0.052764922,0.0696399,0.031264603,1.9907951e-05,0.8772106
0,0,8615.17301774025,24249.427025079727,137249,32864.60004281998,549000,443,137000,23.025788518180068,5.756447129545017,8.0,7.985428051001821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040516526226419955,0.002760438793744711,0.003153147641569376,0.0008052485645748675,0.01589423045516014,0.10061077587867721,0.046974297717396,0.08727828424110493,0.03768010367981674,0.33668370914785295,0.049580064,0.062361673,0.030618362,1.21593475e-05,0.55859506
0,0,8631.014684915543,24292.88506269455,137499,32923.89974761009,550000,444,137250,23.010703080134626,5.752675770033656,8.0,7.985454545454545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004273256329586729,0.0030438508696140074,0.0033855277579277754,0.0005938309477642179,0.01855481043457985,0.10705960893783846,0.051790257413423635,0.09568607096912687,0.03164623470845244,0.32506703888434607,0.05491166,0.07074064,0.034911834,2.0503998e-05,0.7553386
0,0,8646.87203669548,24336.296605348587,137749,32983.16864204407,551000,444,137500,23.03534817846413,5.758837044616032,8.0,7.985480943738657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004143869515974075,0.002899178592098582,0.003525323932990432,0.0005481364205479622,0.019168978556990623,0.09961350720905024,0.04337055408415937,0.09474102933136334,0.03056311799464782,0.2949340336654283,0.053991687,0.06768741,0.030990899,3.0994415e-05,0.5576776
0,0,8662.705400466919,24379.79487347603,137999,33042.50027394295,552000,445,137750,22.989421028676265,5.747355257169066,8.0,7.9855072463768115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004478369270218536,0.00320179379074653,0.0036504844902083278,0.000765351636800915,0.018433891236782074,0.10552402066028072,0.05109667500926205,0.09379377899539225,0.0355113382093194,0.3145108295020172,0.058659706,0.07368872,0.03532666,3.0398369e-06,0.664226
0,0,8678.555977344513,24423.320102214813,138249,33101.876079559326,553000,445,138000,22.9751808083874,5.74379520209685,8.0,7.985533453887884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003951017518062145,0.002914176895676537,0.0029380549676716328,0.000763394869863987,0.01919522136449814,0.09814844022844954,0.04801358951689847,0.08713867035556574,0.03533693446100295,0.3969009371813212,0.0550872,0.07791025,0.03180343,2.1874905e-05,0.8960483
0,0,8694.40472650528,24466.758957624435,138499,33161.163684129715,554000,446,138250,23.020864398247674,5.755216099561919,8.0,7.985559566787003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004032584056956693,0.0027165478288332804,0.0033446289598941803,0.0007844627252779901,0.01829279400408268,0.09839816515676225,0.04393868395197366,0.0871520011769989,0.035179561233667896,0.28140317325511194,0.054488365,0.07203102,0.03455612,0.00018592179,0.8210048
